BIN,IssuingCountry,ChargebackFlag
381620,UNITED STATES,0.0
381621,UNITED STATES,0.0
381624,UNITED STATES,0.0
381635,UNITED STATES,1.0
381643,UNITED STATES,0.0
381663,UNITED STATES,0.0
381685,UNITED STATES,0.0
381688,UNITED STATES,0.0
381721,UNITED STATES,0.0
381723,UNITED STATES,0.0
381727,UNITED STATES,0.0
381732,UNITED STATES,1.0
381734,UNITED STATES,0.0
381742,UNITED STATES,0.0
381747,UNITED STATES,0.0
381759,UNITED STATES,0.0
381764,UNITED STATES,1.0
381766,UNITED STATES,0.0
381776,UNITED STATES,0.0
381797,UNITED STATES,0.0
381808,UNITED STATES,0.0
381812,UNITED STATES,0.0
381813,UNITED STATES,0.0
381816,UNITED STATES,0.0
381821,UNITED STATES,0.0
381832,UNITED STATES,0.0
381837,UNITED STATES,0.0
381843,UNITED STATES,0.0
381847,UNITED STATES,0.0
381857,UNITED STATES,0.0
381859,UNITED STATES,0.0
381863,UNITED STATES,0.0
381872,UNITED STATES,0.0
381878,UNITED STATES,0.0
381882,UNITED STATES,0.0
381886,UNITED STATES,0.0
381904,UNITED STATES,0.0
381919,UNITED STATES,0.0
381930,UNITED STATES,0.0
381937,UNITED STATES,0.0
381940,UNITED STATES,0.0
381954,UNITED STATES,0.0
381959,UNITED STATES,0.0
381968,UNITED STATES,0.0
381970,UNITED STATES,0.0
381973,UNITED STATES,0.0
381976,UNITED STATES,0.0
381997,UNITED STATES,0.0
381999,INDIA,0.0
382000,UNITED STATES,0.0
382008,UNITED STATES,0.0
382012,UNITED STATES,0.0
382023,UNITED STATES,0.0
382031,UNITED STATES,0.0
382041,UNITED STATES,0.0
382047,UNITED STATES,0.0
382064,UNITED STATES,0.0
382078,UNITED STATES,0.0
382097,UNITED STATES,0.0
382107,UNITED STATES,0.0
382114,UNITED STATES,0.0
382116,UNITED STATES,0.0
382121,UNITED STATES,0.0
382126,UNITED STATES,0.0
382136,UNITED STATES,0.0
382139,UNITED STATES,0.0
382146,UNITED STATES,0.0
382147,UNITED STATES,0.0
382148,UNITED STATES,0.0
382161,UNITED STATES,0.0
382167,UNITED STATES,0.0
382185,UNITED STATES,0.0
382196,UNITED STATES,0.0
382201,UNITED STATES,1.0
382206,UNITED STATES,0.0
382210,UNITED STATES,0.0
382216,UNITED STATES,0.0
382221,UNITED STATES,0.0
382225,UNITED STATES,0.0
382229,UNITED STATES,1.0
382236,UNITED STATES,0.0
382237,UNITED STATES,0.0
382249,UNITED STATES,0.0
382257,UNITED STATES,0.0
382263,UNITED STATES,0.0
382267,UNITED STATES,0.0
382271,UNITED STATES,0.0
382275,UNITED STATES,0.0
382286,UNITED STATES,0.0
382287,UNITED STATES,0.0
382297,UNITED STATES,0.0
382298,UNITED STATES,0.0
382301,UNITED STATES,0.0
382312,UNITED STATES,0.0
382326,UNITED STATES,0.0
382327,UNITED STATES,0.0
382330,UNITED STATES,0.0
382333,UNITED STATES,0.0
382339,UNITED STATES,0.0
382341,UNITED STATES,0.0
382347,UNITED STATES,0.0
382363,UNITED STATES,0.0
382388,UNITED STATES,0.0
382390,UNITED STATES,0.0
382395,UNITED STATES,0.0
382404,UNITED STATES,0.0
382431,UNITED STATES,0.0
382445,UNITED STATES,0.0
382449,UNITED STATES,0.0
382454,UNITED STATES,0.0
382459,UNITED STATES,0.0
382461,UNITED STATES,0.0
382464,UNITED STATES,0.0
382477,UNITED STATES,0.0
382480,UNITED STATES,0.0
382482,UNITED STATES,0.0
382491,UNITED STATES,0.0
382500,UNITED STATES,0.0
382505,UNITED STATES,0.0
382511,UNITED STATES,0.0
382516,UNITED STATES,0.0
382522,UNITED STATES,0.0
382525,UNITED STATES,0.0
382532,UNITED STATES,0.0
382534,UNITED STATES,0.0
382540,UNITED STATES,0.0
382542,UNITED STATES,0.0
382560,UNITED STATES,0.0
382566,UNITED STATES,0.0
382573,UNITED STATES,0.0
382576,UNITED STATES,0.0
382577,UNITED STATES,0.0
382579,UNITED STATES,0.0
382596,UNITED STATES,0.0
382597,UNITED STATES,0.0
382599,UNITED STATES,0.0
382606,UNITED STATES,0.0
382635,UNITED STATES,0.0
382656,UNITED STATES,0.0
382671,UNITED STATES,0.0
382685,UNITED STATES,0.0
382686,UNITED STATES,0.0
382701,UNITED STATES,0.0
382705,UNITED STATES,0.0
382712,UNITED STATES,0.0
382720,UNITED STATES,0.0
382733,UNITED STATES,0.0
382740,UNITED STATES,0.0
382749,UNITED STATES,0.0
382753,UNITED STATES,0.0
382762,UNITED STATES,1.0
382766,UNITED STATES,0.0
382773,ITALY,0.0
382806,UNITED STATES,0.0
382819,UNITED STATES,0.0
382837,UNITED STATES,0.0
382841,UNITED STATES,0.0
382851,UNITED STATES,0.0
382852,UNITED STATES,0.0
382863,UNITED STATES,0.0
382869,UNITED STATES,0.0
382891,UNITED STATES,0.0
382892,UNITED STATES,0.0
382896,UNITED STATES,0.0
382901,UNITED STATES,0.0
382919,UNITED STATES,0.0
382927,UNITED STATES,0.0
382941,UNITED STATES,0.0
382952,UNITED STATES,0.0
382953,UNITED STATES,0.0
382962,UNITED STATES,0.0
382969,UNITED STATES,0.0
382971,UNITED STATES,0.0
382980,ITALY,0.0
382989,UNITED STATES,0.0
382997,UNITED STATES,0.0
383004,UNITED STATES,0.0
383039,UNITED STATES,0.0
383041,UNITED STATES,0.0
383055,UNITED STATES,0.0
383062,UNITED STATES,0.0
383073,UNITED STATES,0.0
383079,UNITED STATES,0.0
383081,UNITED STATES,0.0
383091,UNITED STATES,0.0
383094,UNITED STATES,0.0
383095,UNITED STATES,0.0
383115,UNITED STATES,0.0
383123,UNITED STATES,0.0
383135,UNITED STATES,0.0
383138,UNITED STATES,0.0
383140,UNITED STATES,0.0
383157,UNITED STATES,0.0
383163,UNITED STATES,0.0
383170,UNITED STATES,0.0
383178,UNITED STATES,0.0
383190,UNITED STATES,0.0
383193,UNITED STATES,0.0
383196,UNITED STATES,0.0
383202,UNITED STATES,0.0
383214,UNITED STATES,0.0
383231,UNITED STATES,0.0
383245,UNITED STATES,0.0
383253,UNITED STATES,0.0
383266,UNITED STATES,0.0
383269,UNITED STATES,0.0
383270,UNITED STATES,0.0
383274,UNITED STATES,0.0
383278,UNITED STATES,0.0
383281,UNITED STATES,0.0
383284,UNITED STATES,0.0
383285,UNITED STATES,0.0
383300,UNITED STATES,0.0
383301,UNITED STATES,0.5
383310,UNITED STATES,0.0
383311,UNITED STATES,0.0
383313,UNITED STATES,0.0
383347,UNITED STATES,0.0
383350,UNITED STATES,0.0
383360,UNITED STATES,0.0
383383,UNITED STATES,1.0
383395,UNITED STATES,0.0
383397,UNITED STATES,0.0
383402,UNITED STATES,0.0
383408,UNITED STATES,0.0
383420,UNITED STATES,0.0
383421,UNITED STATES,0.0
383426,UNITED STATES,0.0
383433,UNITED STATES,0.0
383461,UNITED STATES,0.0
383472,UNITED STATES,1.0
383482,UNITED STATES,0.0
383483,UNITED STATES,0.0
383492,UNITED STATES,0.0
383505,UNITED STATES,0.0
383513,UNITED STATES,0.0
383527,UNITED STATES,0.0
383531,UNITED STATES,0.0
383548,UNITED STATES,0.0
383557,UNITED STATES,0.0
383567,UNITED STATES,0.0
383569,UNITED STATES,0.0
383581,UNITED STATES,0.0
383582,UNITED STATES,0.0
383600,UNITED STATES,0.0
383615,UNITED STATES,1.0
383641,UNITED STATES,0.0
383643,UNITED STATES,0.0
383648,UNITED STATES,0.0
383653,UNITED STATES,0.0
383669,UNITED STATES,1.0
383671,UNITED STATES,0.0
383675,UNITED STATES,0.0
383686,UNITED STATES,0.0
383692,UNITED STATES,0.0
383696,UNITED STATES,0.0
383713,UNITED STATES,0.0
383745,UNITED STATES,0.0
383758,RUSSIAN FEDERATION,0.0
383761,UNITED STATES,0.0
383766,UNITED STATES,0.0
383770,UNITED STATES,0.0
383784,UNITED STATES,0.0
383786,UNITED STATES,0.0
383815,UNITED STATES,0.0
383816,UNITED STATES,0.0
383822,UNITED STATES,0.0
383830,UNITED STATES,0.0
383833,UNITED STATES,0.0
383838,UNITED STATES,0.0
383842,UNITED STATES,0.0
383847,UNITED STATES,0.0
383862,UNITED STATES,0.0
383876,UNITED STATES,0.0
383879,UNITED STATES,0.0
383900,UNITED STATES,0.0
383901,UNITED STATES,0.0
383910,UNITED STATES,0.0
383920,UNITED STATES,0.0
383923,UNITED STATES,0.0
383924,UNITED STATES,0.0
383959,UNITED STATES,0.0
383961,UNITED STATES,0.0
383969,UNITED STATES,0.0
383982,UNITED STATES,0.0
383986,UNITED STATES,0.0
383996,UNITED STATES,0.0
383997,UNITED STATES,0.0
384001,UNITED STATES,1.0
384012,UNITED STATES,0.0
384027,UNITED STATES,0.0
384043,UNITED STATES,0.0
384048,UNITED STATES,0.0
384052,UNITED STATES,0.0
384055,UNITED STATES,0.0
384088,UNITED STATES,0.0
384095,UNITED STATES,0.0
384099,UNITED STATES,0.0
384118,UNITED STATES,0.0
384139,UNITED STATES,0.0
384144,UNITED STATES,0.0
384158,UNITED STATES,0.0
384165,UNITED STATES,0.0
384166,UNITED STATES,0.0
384183,UNITED STATES,0.0
384193,UNITED STATES,0.0
384212,UNITED STATES,0.0
384214,UNITED STATES,0.0
384215,UNITED STATES,0.0
384217,UNITED STATES,0.0
384218,UNITED STATES,0.0
384220,UNITED STATES,1.0
384227,UNITED STATES,0.0
384234,UNITED STATES,0.0
384244,UNITED STATES,0.0
384245,UNITED STATES,0.0
384261,UNITED STATES,0.0
384274,UNITED STATES,0.0
384275,UNITED STATES,0.0
384291,UNITED STATES,0.0
384292,UNITED STATES,0.0
384315,UNITED STATES,0.0
384318,UNITED STATES,0.0
384329,UNITED STATES,0.0
384330,UNITED STATES,0.0
384335,UNITED STATES,0.0
384341,UNITED STATES,0.0
384349,UNITED STATES,0.0
384354,UNITED STATES,0.0
384367,UNITED STATES,0.0
384380,UNITED STATES,0.0
384383,UNITED STATES,0.0
384386,UNITED STATES,0.0
384390,UNITED STATES,0.0
384407,UNITED STATES,0.0
384408,UNITED STATES,0.0
384409,UNITED STATES,0.0
384426,UNITED STATES,0.0
384430,BRAZIL,0.0
384438,UNITED STATES,0.0
384441,UNITED STATES,0.0
384448,UNITED STATES,0.0
384452,UNITED STATES,0.0
384454,UNITED STATES,0.0
384459,UNITED STATES,0.0
384464,UNITED STATES,0.0
384469,UNITED STATES,0.0
384472,UNITED STATES,0.0
384485,UNITED STATES,0.0
384510,UNITED STATES,0.0
384511,UNITED STATES,0.0
384538,UNITED STATES,0.0
384540,UNITED STATES,0.0
384550,UNITED STATES,0.0
384553,UNITED STATES,0.0
384565,UNITED STATES,0.0
384586,UNITED STATES,1.0
384607,UNITED STATES,0.0
384612,UNITED STATES,0.0
384620,UNITED STATES,0.0
384627,UNITED STATES,0.0
384629,UNITED STATES,0.0
384645,UNITED STATES,0.0
384646,UNITED STATES,0.0
384662,UNITED STATES,0.0
384676,UNITED STATES,0.0
384678,UNITED STATES,0.0
384681,UNITED STATES,0.0
384698,UNITED STATES,0.0
384701,UNITED STATES,0.0
384715,UNITED STATES,0.0
384719,UNITED STATES,0.0
384727,UNITED STATES,0.0
384728,UNITED STATES,0.0
384731,UNITED STATES,0.0
384736,UNITED STATES,0.0
384755,UNITED STATES,0.0
384758,UNITED STATES,0.0
384763,UNITED STATES,0.0
384771,UNITED STATES,0.0
384773,UNITED STATES,1.0
384774,UNITED STATES,0.0
384811,UNITED STATES,0.0
384818,UNITED STATES,0.0
384821,UNITED STATES,0.0
384825,UNITED STATES,0.0
384837,UNITED STATES,0.0
384854,UNITED STATES,0.0
384865,UNITED STATES,0.0
384869,UNITED STATES,0.0
384871,UNITED STATES,0.0
384888,UNITED STATES,0.0
384891,UNITED STATES,0.0
384895,UNITED STATES,0.0
384909,UNITED STATES,0.0
384925,UNITED STATES,0.0
384932,UNITED STATES,0.0
384937,UNITED STATES,0.0
384939,UNITED STATES,0.0
384941,UNITED STATES,0.0
384950,UNITED STATES,0.0
384962,UNITED STATES,1.0
384976,UNITED STATES,0.0
384989,UNITED STATES,0.0
384991,UNITED STATES,0.0
384992,UNITED STATES,0.0
384994,UNITED STATES,0.0
384995,UNITED STATES,0.0
385026,RUSSIAN FEDERATION,0.0
385032,UNITED STATES,0.0
385047,UNITED STATES,0.0
385053,UNITED STATES,0.0
385057,UNITED STATES,0.0
385061,UNITED STATES,0.0
385081,UNITED STATES,0.0
385087,UNITED STATES,0.0
385124,UNITED STATES,0.0
385127,UNITED STATES,0.0
385145,UNITED STATES,0.0
385153,BRAZIL,0.0
385165,UNITED STATES,0.0
385166,UNITED STATES,0.0
385168,UNITED STATES,0.0
385172,UNITED STATES,0.0
385185,UNITED STATES,0.0
385191,UNITED STATES,0.0
385211,UNITED STATES,0.0
385223,UNITED STATES,0.0
385224,UNITED STATES,0.0
385225,UNITED STATES,0.0
385239,UNITED STATES,0.0
385245,UNITED STATES,1.0
385277,UNITED STATES,0.0
385286,UNITED STATES,0.0
385293,UNITED STATES,0.0
385320,UNITED STATES,0.0
385322,UNITED STATES,0.0
385342,UNITED STATES,0.0
385351,UNITED STATES,0.0
385357,UNITED STATES,0.0
385361,UNITED STATES,0.0
385363,UNITED STATES,0.0
385371,UNITED STATES,0.0
385381,UNITED STATES,0.0
385388,UNITED STATES,0.0
385389,UNITED STATES,0.0
385397,UNITED STATES,0.0
385404,UNITED STATES,0.0
385405,UNITED STATES,0.0
385418,UNITED STATES,0.0
385422,UNITED STATES,0.0
385445,UNITED STATES,0.0
385464,UNITED STATES,0.0
385481,UNITED STATES,0.0
385483,UNITED STATES,0.0
385485,UNITED STATES,0.0
385497,UNITED STATES,0.0
385519,UNITED STATES,0.0
385525,UNITED STATES,0.0
385534,UNITED STATES,0.0
385541,UNITED STATES,0.0
385543,UNITED STATES,0.0
385545,UNITED STATES,0.0
385566,UNITED STATES,0.0
385596,UNITED STATES,0.0
385607,UNITED STATES,0.0
385613,UNITED STATES,0.0
385616,UNITED STATES,0.0
385618,UNITED STATES,0.0
385625,UNITED STATES,0.0
385634,UNITED STATES,0.0
385639,UNITED STATES,0.0
385649,UNITED STATES,0.0
385655,UNITED STATES,0.0
385668,UNITED STATES,0.0
385671,UNITED STATES,0.0
385720,UNITED STATES,0.0
385728,UNITED STATES,0.0
385733,UNITED STATES,0.0
385746,UNITED STATES,0.0
385748,UNITED STATES,0.0
385755,UNITED STATES,0.0
385757,UNITED STATES,0.0
385766,UNITED STATES,0.0
385767,UNITED STATES,0.0
385778,UNITED STATES,0.0
385784,UNITED STATES,0.0
385789,UNITED STATES,0.0
385804,UNITED STATES,0.0
385808,UNITED STATES,0.0
385827,UNITED STATES,0.0
385830,UNITED STATES,0.0
385833,UNITED STATES,0.0
385835,UNITED STATES,0.0
385839,UNITED STATES,0.0
385843,UNITED STATES,0.0
385849,UNITED STATES,0.0
385900,UNITED STATES,0.0
385908,UNITED STATES,0.0
385910,UNITED STATES,0.0
385914,UNITED STATES,0.0
385915,UNITED STATES,0.0
385922,UNITED STATES,0.0
385925,UNITED STATES,0.0
385953,UNITED STATES,1.0
385958,UNITED STATES,0.0
385965,UNITED STATES,0.0
385966,UNITED STATES,0.0
385982,UNITED STATES,0.0
385984,UNITED STATES,0.0
385987,FRANCE,0.0
385994,UNITED STATES,0.0
386007,UNITED STATES,0.0
386010,UNITED STATES,1.0
386013,UNITED STATES,0.0
386020,UNITED STATES,0.0
386021,UNITED STATES,0.0
386023,UNITED STATES,0.0
386031,UNITED STATES,0.0
386043,UNITED STATES,0.5
386050,UNITED STATES,0.0
386066,UNITED STATES,0.0
386080,BRAZIL,0.0
386082,UNITED STATES,1.0
386086,UNITED STATES,0.0
386087,UNITED STATES,0.0
386094,UNITED STATES,0.0
386101,UNITED STATES,0.0
386102,UNITED STATES,0.0
386109,UNITED STATES,0.0
386118,UNITED STATES,0.0
386132,UNITED STATES,0.0
386134,UNITED STATES,0.0
386144,UNITED STATES,0.0
386152,UNITED STATES,0.0
386169,UNITED STATES,0.0
386172,BRAZIL,0.0
386182,UNITED STATES,1.0
386187,UNITED STATES,0.0
386201,UNITED STATES,0.0
386205,UNITED STATES,0.0
386223,UNITED STATES,0.0
386228,UNITED STATES,0.0
386247,UNITED STATES,0.0
386252,UNITED STATES,0.0
386259,UNITED STATES,0.0
386260,UNITED STATES,0.0
386261,UNITED STATES,0.0
386270,UNITED STATES,0.0
386272,UNITED STATES,0.0
386276,UNITED STATES,0.0
386281,UNITED STATES,0.0
386283,UNITED STATES,0.0
386293,UNITED STATES,0.0
386308,UNITED STATES,0.0
386320,UNITED STATES,0.0
386322,UNITED STATES,0.0
386330,UNITED STATES,0.0
386333,UNITED STATES,0.0
386338,UNITED STATES,0.0
386366,UNITED STATES,0.0
386374,UNITED STATES,1.0
386387,UNITED STATES,0.0
386402,UNITED STATES,0.0
386406,UNITED STATES,0.0
386418,UNITED STATES,0.0
386428,UNITED STATES,0.0
386431,UNITED STATES,0.0
386444,UNITED STATES,0.0
386450,UNITED STATES,0.0
386462,UNITED STATES,0.0
386464,UNITED STATES,0.0
386469,UNITED STATES,0.0
386471,UNITED STATES,0.0
386476,UNITED STATES,0.0
386495,UNITED STATES,0.0
386501,UNITED STATES,0.0
386505,UNITED STATES,0.0
386509,UNITED STATES,0.0
386511,UNITED STATES,0.0
386515,UNITED STATES,1.0
386524,UNITED STATES,0.0
386532,UNITED STATES,0.0
386549,UNITED STATES,1.0
386573,UNITED STATES,0.0
386586,UNITED STATES,0.0
386589,UNITED STATES,0.0
386596,UNITED STATES,0.0
386635,UNITED STATES,0.0
386637,UNITED STATES,1.0
386640,UNITED STATES,0.0
386649,UNITED STATES,0.0
386661,UNITED STATES,0.0
386663,UNITED STATES,0.0
386680,UNITED STATES,0.0
386692,UNITED STATES,0.0
386719,UNITED STATES,0.0
386734,UNITED STATES,0.0
386742,UNITED STATES,0.0
386743,UNITED STATES,0.0
386751,UNITED STATES,0.0
386754,UNITED STATES,0.0
386762,UNITED STATES,0.0
386770,UNITED STATES,0.0
386794,UNITED STATES,0.0
386798,UNITED STATES,0.0
386811,UNITED STATES,0.0
386812,UNITED STATES,0.0
386823,UNITED STATES,0.0
386824,UNITED STATES,0.0
386832,UNITED STATES,0.0
386837,UNITED STATES,0.0
386853,UNITED STATES,0.0
386857,UNITED STATES,0.0
386878,UNITED STATES,0.0
386884,UNITED STATES,0.0
386892,UNITED STATES,0.0
386900,UNITED STATES,0.0
386902,UNITED STATES,0.0
386914,UNITED STATES,0.0
386915,UNITED STATES,0.0
386917,UNITED STATES,0.0
386939,UNITED STATES,0.0
386955,UNITED STATES,0.0
386959,UNITED STATES,0.0
386965,UNITED STATES,0.0
386979,UNITED STATES,0.0
386981,UNITED STATES,0.0
386986,UNITED STATES,0.0
386991,UNITED STATES,0.0
387008,UNITED STATES,0.0
387012,UNITED STATES,0.0
387027,UNITED STATES,0.0
387034,UNITED STATES,0.0
387035,UNITED STATES,0.0
387062,UNITED STATES,0.0
387071,UNITED STATES,0.0
387079,UNITED STATES,0.0
387084,UNITED STATES,0.0
387086,UNITED STATES,0.0
387096,UNITED STATES,0.0
387100,UNITED STATES,0.0
387102,UNITED STATES,0.0
387106,UNITED STATES,0.0
387109,UNITED STATES,0.0
387113,UNITED STATES,0.0
387144,UNITED STATES,0.0
387150,UNITED STATES,0.0
387151,UNITED STATES,0.0
387153,UNITED STATES,0.0
387156,UNITED STATES,0.0
387161,UNITED STATES,0.0
387180,UNITED STATES,0.0
387181,UNITED STATES,0.0
387182,UNITED STATES,0.0
387185,UNITED STATES,0.0
387190,UNITED STATES,0.0
387215,UNITED STATES,0.0
387223,UNITED STATES,0.0
387236,UNITED STATES,0.0
387240,UNITED STATES,0.0
387253,UNITED STATES,0.0
387274,UNITED STATES,0.0
387277,UNITED STATES,1.0
387290,UNITED STATES,0.0
387304,UNITED STATES,0.0
387316,UNITED STATES,0.0
387317,UNITED STATES,0.0
387318,UNITED STATES,1.0
387320,UNITED STATES,0.0
387331,UNITED STATES,0.0
387336,UNITED STATES,0.0
387337,UNITED STATES,0.0
387341,UNITED STATES,0.0
387347,UNITED STATES,0.0
387348,UNITED STATES,0.0
387351,UNITED STATES,0.0
387356,UNITED STATES,0.0
387359,UNITED STATES,0.0
387362,UNITED STATES,0.0
387377,UNITED STATES,0.0
387393,UNITED STATES,0.0
387397,UNITED STATES,0.0
387402,UNITED STATES,0.0
387405,UNITED STATES,0.0
387410,UNITED STATES,0.0
387411,UNITED STATES,0.0
387431,UNITED STATES,0.0
387437,UNITED STATES,0.0
387438,UNITED STATES,0.0
387440,UNITED STATES,0.0
387451,UNITED STATES,0.0
387456,UNITED STATES,0.0
387458,UNITED STATES,0.0
387472,UNITED STATES,0.0
387490,UNITED STATES,0.0
387491,UNITED STATES,0.0
387505,UNITED STATES,0.0
387509,UNITED STATES,1.0
387524,UNITED STATES,0.0
387558,UNITED STATES,1.0
387560,UNITED STATES,0.0
387568,UNITED STATES,0.0
387571,UNITED STATES,0.0
387579,UNITED STATES,0.0
387588,UNITED STATES,0.0
387596,UNITED STATES,0.0
387601,UNITED KINGDOM,0.0
387603,UNITED STATES,0.0
387604,UNITED STATES,0.0
387611,UNITED STATES,0.0
387634,UNITED STATES,0.0
387635,UNITED STATES,0.0
387637,UNITED STATES,0.0
387648,UNITED STATES,0.0
387653,UNITED STATES,0.0
387661,UNITED STATES,0.0
387666,UNITED STATES,0.0
387675,UNITED STATES,0.0
387679,UNITED STATES,0.0
387694,UNITED STATES,0.0
387718,UNITED STATES,0.0
387724,UNITED STATES,0.0
387728,UNITED STATES,0.0
387734,UNITED STATES,0.0
387739,UNITED STATES,0.0
387741,UNITED STATES,0.0
387745,UNITED STATES,0.0
387764,UNITED STATES,0.0
387767,UNITED STATES,0.0
387775,UNITED STATES,0.0
387782,UNITED STATES,0.0
387795,UNITED STATES,0.0
387823,UNITED STATES,0.0
387828,UNITED STATES,0.0
387840,UNITED STATES,0.0
387851,UNITED STATES,0.0
387856,UNITED STATES,0.0
387873,UNITED STATES,0.0
387882,UNITED STATES,0.0
387891,UNITED STATES,0.0
387893,UNITED STATES,0.0
387905,UNITED STATES,1.0
387908,UNITED STATES,0.0
387925,UNITED STATES,0.0
387935,UNITED STATES,0.0
387943,UNITED STATES,0.0
387952,UNITED STATES,0.0
387961,UNITED STATES,0.0
387983,UNITED STATES,0.0
387986,UNITED STATES,0.0
387988,UNITED STATES,0.0
387996,UNITED STATES,0.0
388000,UNITED STATES,0.0
388002,UNITED STATES,0.0
388012,UNITED STATES,0.0
388026,UNITED STATES,0.0
388028,UNITED STATES,0.0
388034,UNITED STATES,0.0
388040,UNITED STATES,0.0
388062,UNITED STATES,0.0
388090,UNITED STATES,0.0
388093,UNITED STATES,0.0
388095,UNITED STATES,0.0
388103,UNITED STATES,0.0
388106,BRAZIL,0.0
388107,UNITED STATES,0.0
388112,UNITED STATES,0.0
388120,UNITED STATES,0.0
388131,UNITED STATES,0.0
388135,UNITED STATES,1.0
388136,UNITED STATES,0.0
388154,UNITED STATES,0.0
388158,UNITED STATES,0.0
388161,UNITED STATES,0.0
388164,UNITED STATES,0.0
388189,UNITED STATES,0.0
388191,UNITED STATES,0.0
388213,UNITED STATES,0.0
388223,UNITED STATES,0.0
388232,UNITED STATES,0.0
388241,UNITED STATES,0.0
388252,UNITED STATES,0.0
388279,UNITED STATES,0.0
388283,UNITED STATES,0.0
388287,UNITED STATES,0.0
388291,UNITED STATES,0.0
388300,UNITED STATES,0.0
388304,UNITED STATES,0.0
388305,UNITED STATES,0.0
388306,UNITED STATES,0.0
388311,UNITED STATES,0.0
388314,UNITED STATES,0.0
388316,UNITED STATES,0.0
388336,UNITED STATES,0.0
388340,UNITED STATES,0.0
388341,UNITED STATES,0.0
388350,UNITED STATES,0.0
388369,UNITED STATES,0.0
388370,UNITED STATES,0.0
388378,UNITED STATES,0.0
388380,BRAZIL,0.0
388391,UNITED STATES,0.0
388392,UNITED STATES,0.0
388395,UNITED STATES,0.0
388414,UNITED STATES,0.0
388424,UNITED STATES,0.0
388428,UNITED STATES,0.0
388429,CHINA,0.0
388435,UNITED STATES,0.0
388439,UNITED STATES,0.0
388440,UNITED STATES,0.0
388441,UNITED STATES,0.0
388445,UNITED STATES,0.0
388453,UNITED STATES,0.0
388460,UNITED STATES,0.0
388468,UNITED STATES,0.0
388488,UNITED STATES,0.0
388503,UNITED STATES,0.0
388507,RUSSIAN FEDERATION,0.0
388519,UNITED STATES,0.0
388544,UNITED STATES,0.0
388551,UNITED STATES,0.5
388554,BRAZIL,0.0
388555,UNITED STATES,0.0
388559,UNITED STATES,0.0
388568,UNITED STATES,0.0
388569,UNITED STATES,0.0
388572,UNITED STATES,0.0
388583,UNITED STATES,0.0
388617,UNITED STATES,0.0
388630,UNITED STATES,0.0
388632,UNITED STATES,0.0
388636,UNITED STATES,0.0
388646,UNITED STATES,0.0
388681,BRAZIL,0.0
388687,UNITED STATES,0.0
388694,UNITED STATES,0.0
388698,UNITED STATES,0.0
388710,UNITED STATES,0.0
388721,UNITED STATES,0.0
388739,UNITED STATES,0.0
388745,UNITED STATES,0.0
388752,UNITED STATES,0.0
388756,UNITED STATES,0.0
388788,UNITED STATES,0.0
388794,UNITED STATES,0.0
388797,PAKISTAN,0.0
388803,UNITED STATES,0.0
388809,UNITED STATES,0.0
388815,UNITED STATES,0.0
388817,UNITED STATES,0.0
388837,UNITED STATES,0.0
388839,UNITED STATES,0.0
388848,UNITED STATES,0.0
388851,UNITED STATES,0.0
388857,UNITED STATES,0.0
388863,UNITED STATES,0.0
388875,UNITED STATES,0.0
388880,UNITED STATES,0.0
388883,UNITED STATES,0.0
388895,UNITED STATES,0.0
388911,UNITED STATES,0.0
388942,UNITED STATES,0.0
388946,UNITED STATES,0.0
388959,UNITED STATES,0.0
388964,UNITED STATES,0.0
388982,UNITED STATES,0.0
388984,UNITED STATES,0.0
388993,UNITED STATES,0.0
388998,UNITED STATES,0.0
388999,BRAZIL,0.0
389005,UNITED STATES,0.0
389011,UNITED STATES,0.0
389017,UNITED STATES,0.0
389021,UNITED STATES,0.0
389046,UNITED STATES,0.0
389047,UNITED STATES,0.0
389049,UNITED STATES,0.0
389052,UNITED STATES,0.0
389054,UNITED STATES,0.0
389064,UNITED STATES,0.0
389066,UNITED STATES,0.0
389067,UNITED STATES,0.0
389072,UNITED STATES,0.0
389074,UNITED STATES,0.0
389084,UNITED STATES,0.0
389095,UNITED STATES,0.0
389109,UNITED STATES,0.0
389110,UNITED STATES,0.0
389139,UNITED STATES,0.0
389140,UNITED STATES,0.0
389153,UNITED STATES,0.0
389175,UNITED STATES,0.0
389189,UNITED STATES,0.0
389192,UNITED STATES,0.0
389194,UNITED STATES,0.0
389210,UNITED STATES,0.0
389230,UNITED STATES,0.0
389241,UNITED STATES,0.0
389264,UNITED STATES,0.0
389266,UNITED STATES,0.0
389288,UNITED STATES,0.0
389291,UNITED STATES,0.0
389296,UNITED STATES,0.0
389297,UNITED STATES,0.0
389301,UNITED STATES,1.0
389314,UNITED STATES,0.0
389316,UNITED STATES,0.0
389324,UNITED STATES,0.0
389330,UNITED STATES,0.0
389332,UNITED STATES,0.0
389335,UNITED STATES,0.0
389355,UNITED STATES,0.0
